middle_third_to_lower,middle_lower_max_to_min,fifth_1_to_2,fifth_2_to_3,fifth_3_to_4,fifth_4_to_5,fifth_1_to_5,fifths_max_to_min,nose_center_offset_ratio,nose_vertical_position_ratio,mouth_center_offset_ratio,mouth_vertical_position_ratio,left_nose_to_left_inner_eye_offset_ratio,right_nose_to_right_inner_eye_offset_ratio,nose_width_to_inner_eye_gap_ratio,nose_width_to_face_width_ratio,mouth_width_to_face_width_ratio,both_eyes_width_to_face_width_ratio,left_eye_width_to_right_eye_width_ratio,left_eye_height_to_right_eye_height_ratio,left_eye_center_y_minus_right_eye_center_y_ratio,left_mouth_corner_y_minus_right_mouth_corner_y_ratio,label_balanced,label_middle_lower_vertical_imbalance,label_nose_misaligned,label_nose_too_high,label_nose_too_low,label_mouth_misaligned,label_mouth_too_high,label_mouth_too_low,label_nose_too_narrow_relative_to_inner_eye_gap,label_nose_too_wide_relative_to_inner_eye_gap,label_nose_appears_large,label_mouth_appears_wide,label_both_eyes_appear_large,label_both_eyes_appear_small,label_left_eye_appears_larger,label_right_eye_appears_larger,label_left_eye_too_high,label_right_eye_too_high,label_left_mouth_corner_too_high,label_right_mouth_corner_too_high,active_labels
1.3483400485405888,1.3365275919139097,0.9964925568873296,0.9996229497829898,0.9929690864345735,0.9941318190184361,1.008516988448113,0.9948503096749038,0.0,0.5073476541132853,0.0058101343384808135,0.7653137334846987,0.034263502086423946,0.03568311110188102,1.0069147905776223,0.19605257168628706,0.35901888861623155,0.383109350304247,1.0017390642978665,0.9984953757150796,-0.0002676459290320823,-0.0027497916167399635,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle_lower_vertical_imbalance
1.455544154308074,1.458374398074138,1.000621717310674,1.0014070256335967,1.0002126213903115,1.0000003375723656,0.9971137678658286,1.0012659770466932,0.0,0.5083726732357223,0.003146709804950485,0.771543386210226,0.03347388558061047,0.03277517705603317,1.0047645718123555,0.20105099690058856,0.36192057361356644,0.37302165605210325,1.0037097539262327,1.0018176813528574,-0.002220861368828956,-0.000943049614899898,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middle_lower_vertical_imbalance
0.9989920904871724,1.00061025004841,1.0058859678919727,0.9897333662362748,0.9990525989419613,1.0007060496854898,1.0011839759587484,0.9985123416747148,0.15092148843567238,0.5013119819348565,0.00345470042832837,0.7638645543803355,0.03672765602739638,0.034342949553754214,0.9997547026166846,0.19578840595718422,0.3586621753105765,0.38520017837879583,1.0023306209679508,1.0069292464216397,0.0023548237779553874,0.0008781733578591525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_misaligned
0.9988137161858611,1.0002661832634367,0.997210304706799,1.0039583357383794,0.9952867855075406,1.0031294013696705,0.9992373957699794,1.0046849883738693,0.10571842001773349,0.5072825846305872,0.0014615493822772896,0.763711838977387,0.0348660936542036,0.032655985614810375,0.9979268806305349,0.2060449137331069,0.36255013524359075,0.37720427828568504,0.9959451305342384,1.000131128371505,-0.002433120298762256,-0.0013422805547931623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_misaligned
1.0024350458888978,0.9908348419656076,1.0012174669161211,1.0002881342929304,1.0016555611414908,1.0064648387266049,0.991747046892781,0.9976355862992355,0.16738927491895247,0.4936736224021842,0.002951898096107018,0.7714734264508026,0.03669316797168681,0.03385811267695642,1.0032550547598649,0.20427388622395617,0.36093151208054863,0.3809376035707948,1.0010813729571268,0.9965466189410425,-0.0002950573604807059,-0.0003050450649047176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_misaligned
0.9994999638787216,1.005925822190636,0.9970256470847497,0.9967109999308387,1.0008092247673248,1.0033775407619412,1.0000457042222426,1.0053158423617479,0.17366495083649566,0.5033672802675603,0.0011082330026481867,0.7793106124013843,0.03458967662226792,0.030992955415866975,1.0064170174460685,0.1981692022761727,0.36043152177737214,0.3852382027394421,0.9935909618357643,0.9949934111435754,-0.0032025558742377076,-0.0015882725800508478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_misaligned
0.9943489364644306,0.9907595862534694,1.0002174143415616,0.9981128958654466,1.0018375430868665,1.002807814504885,1.0005529657282348,1.0030405323415035,0.09210533353338596,0.5021202588224059,0.0,0.7692815543446742,0.035393552193313915,0.03664105695083484,0.9984250353111017,0.20208466902292846,0.35893664483233845,0.37952983133068746,1.0033180761680962,0.9920277585157834,-0.002592944656149522,-0.0029643707948856417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_misaligned
0.9988604637344697,1.0007911603277675,1.0043568699868433,1.0053107445290708,0.9997234482610955,1.0054143435582776,1.0003685066337364,0.9966504071046901,0.17411696393618556,0.4940778539497399,0.0,0.7685679332477023,0.03660717003875721,0.03844153966233197,0.9944712739384919,0.2015713098730397,0.35583782424336985,0.3818987883538528,0.9994756533972491,0.9926763766966099,0.0018565939831369687,-0.0012100014256174621,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_misaligned
1.0017115617627796,0.9992430226362544,1.00131464800913,1.0014476874157154,1.0052826466221128,0.9986288553965424,0.9940925687326171,1.004268889666288,0.09088969500035453,0.5044583697783095,0.0007667542263649408,0.7694754498791866,0.03569755178809259,0.0389020251202526,1.008307922116215,0.20027752454053113,0.3606407623732683,0.3843049606298655,0.9966173558689306,1.001332281490473,-5.172569590771281e-05,0.0006278164229151072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_misaligned
0.9955304635480415,0.9981652988602426,0.998827233653405,1.007748924649718,1.0044239734796292,0.9961516355346335,1.0013908338098039,0.9983716870545987,0.10770694465581712,0.5007413025976615,0.0012383422339507866,0.7686429660644639,0.03712770306546872,0.03271612354771519,1.000025356249449,0.21039069490638335,0.3608923189705011,0.3857328580264247,1.0003660807126928,1.002323108381319,-0.00011356638878538307,-0.00034081516232840886,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_misaligned
1.0026623409452537,1.0043411480177837,1.001466125628949,0.9988550050657772,1.0018158623172349,0.9987653077778144,1.0037421885018607,0.9926743756631395,0.0,0.4062498288963749,0.0,0.7754554489192557,0.03679036996394337,0.033561039533430426,0.9939899861758364,0.1881418846486334,0.35782601796826946,0.38968166004898963,1.0017395370858546,0.997761710855802,0.0009301604190006125,-0.0031219167059888856,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_too_high
1.0031632244867603,1.0013785809049442,1.002673304072432,0.997246510871077,1.0035912616336422,1.006515747790496,0.9961194019213944,0.9964492173771418,0.002671568672640466,0.37277074679318223,0.002807642784133114,0.7682298571524313,0.037910091152541424,0.03526297163361091,1.0010329152932909,0.20625887208667962,0.3585529180902233,0.37623551161630014,0.9982057431678866,1.0018093358025726,-0.0031315181443610286,0.001274941805302243,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_too_high
0.9968537368995833,0.9932541273950636,0.9966950821345442,1.0009906636044357,0.999283093498201,0.9989864897242079,0.9993632605144798,1.0008135529624798,0.0,0.39626949379089477,0.0013253319407709678,0.7715401517506244,0.03611306688550253,0.03559283600161732,1.0081402932109242,0.19965162331578998,0.3587716671266617,0.3769858896785705,0.9958709493176886,0.9950221128495957,-0.001777594626461837,-0.00014136076330414262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_too_high
1.0036007382560799,1.0029576506892037,0.9993614067703119,0.9973883354213412,1.0021937116833193,1.0007518943499445,0.9942074909623398,0.9997280789760624,0.0005240716241487621,0.4129165456740122,0.000379686785674886,0.7641807100589688,0.03767237220002435,0.037495899970118866,0.9989899306627882,0.2014538173513563,0.35036031213680047,0.3753746093589387,0.9988248843193914,0.9957114679142925,0.0014287929652613176,0.003994593061495988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_too_high
1.0064444645939985,0.9951105027498404,1.0009961444892277,1.0072851954032525,0.9933929634072829,0.9948757231726166,0.9983055735741566,0.9979176463485784,0.0016252025755072892,0.4127164100906003,0.0,0.7720616416116033,0.033844922225288704,0.037548894433882485,0.9974896498542524,0.19745353886759107,0.3621645264432181,0.38305170592934773,1.0017923974557448,0.9932576107304608,0.0010760688798565022,-0.002068616103348798,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_too_high
0.9967736043827705,0.9948694613989579,1.0028552805459297,1.000966578086707,0.9975440927944285,1.0058047153960843,0.998237390313721,1.0001284306958838,0.0005378268953572018,0.42575394981641784,0.0009422725867998587,0.7678661906113411,0.03417672335556758,0.03772528527960668,0.9958376557899503,0.19034887867628206,0.3664437479800476,0.390197311810428,0.9983789229382026,0.9922526478375192,-0.0006209679523918875,-0.0005724458996813384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_too_high
1.0020980295011443,0.9940223775207228,1.0027967869267795,1.0082107399277835,1.0006878413297482,0.998650699351726,0.9994319871423699,1.0024610270678742,0.0,0.40450689654419775,0.0,0.7773913000518242,0.03465165453239009,0.03833577522223904,0.9955850372088719,0.20234903666721119,0.3612776010551649,0.3765238110085409,1.0007095844585479,1.0048500753473264,-0.0006475834085732014,-0.0033839252983395266,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_too_high
0.9996736489212595,0.993177391135938,0.9935373666427173,1.0019282673421022,0.9979091252153213,0.9897410226327177,1.0031393761464324,1.001089479021097,0.0,0.41197761529915505,0.0016716157926286743,0.7713974024902417,0.039765204565368154,0.035840377197449876,1.001550812565048,0.19933228827956576,0.36326710346880314,0.3825003408049926,1.0050069000342607,0.9979147083254508,-0.0008708149458879247,-0.0009582063418239603,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_too_high
0.9983009050888276,1.0012563088954791,0.9990169539999484,1.0038082146125595,0.9909928908375238,0.9966931798123324,0.9968703346641542,0.9907185759504554,0.0,0.7144483613771544,0.0,0.7744518635666411,0.034509878697618596,0.032938372559457696,0.9997721818351459,0.2041966944857654,0.35609616473554034,0.3763577004643142,1.0022341958370968,0.9991138555370768,0.0012949693814189487,-2.7293583590593522e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_too_low
0.9991572399425473,0.9951364363035835,0.9937460882085253,1.0027429961410987,0.9985961904711281,0.9959108788734107,0.9996152842523067,1.0045120754293972,0.0,0.5972056735291076,0.0,0.7758447154668814,0.035565173965838595,0.03653463448092246,0.9954393563234951,0.1955218564989179,0.36179125486689084,0.3802330973237418,1.0021949552754565,0.9992493160362862,0.000556287452909254,0.00031623816981021834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_too_low
0.9910109257786366,1.004006981590606,1.0047509003730477,0.9959175079219467,0.9925606583738175,1.0003961392840288,1.0037233529054022,1.0071903780897373,0.001032595144202902,0.663128785299302,0.0,0.7700458051666826,0.03440147059222949,0.03296986418854237,1.008195022603453,0.20714067360828853,0.3645441947342217,0.37631659840876347,1.003420077297189,1.0025585056379915,0.000885091248408106,0.0024993305340875543,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_too_low
1.0013631656320083,0.9928655554811433,1.0003344843096422,0.9977752321646035,0.9948806361694399,1.0067272664772033,1.0069159813635429,1.0054368824011823,0.0005104268337117493,0.6618180383076497,2.4106361203651085e-05,0.7708111891075912,0.03281305725907604,0.03579398260899768,1.0002415437136978,0.19478939153266214,0.3597952115527336,0.37968108174457277,1.0071902446665786,1.0035768533140537,2.289087818293203e-05,0.000497574619602166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_too_low
0.9993957924895723,0.99701560697339,0.9949987378443074,1.0020448872581902,1.0015650586397329,0.9928531699545277,0.9995092614500195,1.0039828055435998,0.0021184474777926417,0.6687064013879921,7.78264138029196e-05,0.7666198186881235,0.03283260234528388,0.035689209809500716,1.0015171201374606,0.20514932444642028,0.36439991860136833,0.3794710853738753,0.9950231764845565,0.9987235736119564,0.00043446238962104933,-0.0004041664907788082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_too_low
0.9974877356650985,1.0012458113372138,0.9983920296794832,1.0009764175559135,1.0010928160914085,0.9954422839956337,0.9980750355045384,1.005751107759666,0.0,0.6684533052454328,0.0,0.7701164397863067,0.0350618345560654,0.03476477828914976,1.004856759315714,0.18930866226758825,0.36158373549772327,0.3862457528072143,0.9954888769404332,0.9984807739528404,-0.001505783834457242,-0.0017886920921550576,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_too_low
0.9986562430998394,1.0076202408562578,1.0001423059079384,1.0070147641068043,0.999626805401386,1.0005242313041847,1.0014618978905714,1.0127154147174702,0.0017025711496895782,0.7036522261057456,0.001937995740551716,0.7685526698516627,0.034020499634197586,0.036817202719784226,1.0001243423510846,0.20111430365804722,0.3600559408874612,0.38134633250642175,1.0016998635897445,0.9922521322691783,0.0013331453372190671,-0.0019640388396606014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_too_low
0.9972259753417109,1.003324127430672,0.9946312993345163,0.9983722250049097,0.997660503460268,0.9998136509186426,1.001115457138589,0.9959684282015058,0.0014485653549124564,0.6423991067928249,0.0,0.7621656342384119,0.034975361414141384,0.03455806536442729,0.9995863195457014,0.19988807017387913,0.3609022393580407,0.3837905984393932,0.9955555803963297,0.9953121136283968,-0.002186647715774765,0.0005778333343374138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nose_too_low
0.9931840285495585,0.996667853108816,0.9977690844500191,0.9983664454909811,1.0001543244919238,0.9987530146767102,1.0041973584421737,0.9972959307772745,0.0,0.5019155021540819,0.1285022202926077,0.77155876682128,0.03520510636745254,0.03470511502016367,1.0063531044285972,0.19751117021882114,0.3682411926820963,0.3790982742030876,0.9948919342201191,1.0002796783239793,-0.002152490400637536,-0.0015035116956270006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mouth_misaligned
1.0039496205801857,1.0046300310320846,1.0057452070262531,1.0021176536285028,1.005453714848343,0.9924768062881038,0.9987283738054862,0.9965319789747062,0.00023845172225478418,0.4977142031232131,0.11722612043259469,0.7775286995208163,0.034660560407159244,0.03582758463438043,0.9990709226803031,0.20030285315182736,0.36002406672174425,0.38179329626389263,1.0046612301421887,1.0065895759904133,0.0006192401638183337,0.0011790937720712043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mouth_misaligned
1.0034638745536686,1.0008464389311802,1.0035455758382719,1.0019630668359754,1.0048012250330374,1.0011574366278284,0.9985772067377159,1.0013433650277321,0.0,0.5015315429455401,0.13033054359647336,0.7631061463703783,0.03590353720188197,0.035955058674533594,0.9953502848794403,0.19715159183248426,0.36548216395445654,0.3780638794737093,1.008971681249612,0.9999923205872946,0.0008160723537625336,0.0032337487969972155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mouth_misaligned
0.9998575570552396,0.9945410333911937,0.9989766717146367,0.9970312316240103,1.0036974310287496,1.000138447496741,0.9988688170034097,0.9995752722775096,0.00044624403681233225,0.5024672567987591,0.17689548886034656,0.7658336494695149,0.03720935843080506,0.03417532625559054,0.9943326316296125,0.20177525083753242,0.36185347922413075,0.3738771389709732,1.0009179268618544,1.0029423323697135,0.0007487729034125261,0.0012639629675227906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mouth_misaligned
0.9980688393651014,1.003482222437679,1.005917098042697,1.0071774802184015,1.0052592314860236,0.9995610632734793,1.0014108806521054,1.003067291487137,0.00024235589859892393,0.5005230567516462,0.1567753273080102,0.7697628694158963,0.03354142612725268,0.034171053868328284,1.002535641510935,0.20001197316479982,0.36136083990747336,0.3826803169688088,0.9985006341484096,1.0030249926545192,0.0007576852069167888,-0.0024696261738229573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mouth_misaligned
0.9958198251616548,0.9959158193572867,1.0002086932746301,0.9989045979778151,0.9986526721294376,1.00247880786193,1.0013595014447707,1.001264191482577,0.0008196569146573853,0.5024645386720089,0.13644807490703253,0.7685422469909422,0.030639579871021054,0.035072119853595596,0.9999814681111027,0.20418212909915873,0.3647505375708845,0.38081110019300946,0.9979985556904124,1.001940644450183,-0.001055835274648627,-2.785302886697798e-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mouth_misaligned
1.0027096054747693,0.9961808327314767,1.0038955765128696,1.002794265381486,1.0004077035494907,0.9969507061678894,0.9965631759256978,0.9978493496923879,0.00108518892658392,0.4961774993303944,0.17747928919212277,0.7650329778844864,0.034591862831122304,0.03521929550914802,1.0097805205802357,0.19449073737791855,0.36588805826596055,0.38059936965594915,1.001644687672064,1.0004733916535529,0.000889453636390466,-0.00030737020872403546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mouth_misaligned
0.997422531519148,0.9997589926143948,0.9957121497908391,1.00182009488139,1.0057805038277061,0.9996905752807166,0.9992124572051844,0.9955415321477283,0.0,0.4936288229611139,0.17633504421670812,0.7709071441844365,0.0376380263954828,0.04061842172245901,0.9976536596597164,0.20574120062658177,0.3609750099216066,0.3793950094130145,1.0017303778069047,1.00024766593472,0.00022079145122443707,-0.0008166663256533385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mouth_misaligned
0.9988931996396572,0.9976156444013753,1.0000340225068927,1.0031797290116624,1.0007214557721056,0.9973757802534361,1.0049051718225959,1.0063167420119266,0.0009891133106457067,0.5038946540453764,0.0024839199936276223,0.6248830250460284,0.03622819835422525,0.036196694094149766,1.002078642293386,0.19561064930181182,0.3628028926274383,0.3745767441154938,0.9968216021794998,1.0052142602712324,0.001680440325388395,0.002974796579371725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,mouth_too_high
1.0004081251889623,1.00031595486536,1.004534721915027,0.9985549182999862,1.0014081378872117,0.9960454914022616,1.0018012691121752,1.0000124342007426,0.0,0.4990566825513006,0.0,0.6125376340760336,0.03854268248453537,0.03480310799538425,0.9990244155592907,0.19161019616955943,0.35642317059208206,0.3789477063021746,0.9972565892952935,1.0055268303735112,-0.00032987555079243725,0.0025768884986365048,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,mouth_too_high
1.0000151850064858,1.0068751800121993,0.9907215570929951,0.9919938170222453,0.9978273166757755,1.0000581115277503,1.002760417699056,1.0018923487921099,0.0,0.5040761747729671,0.002060390806305462,0.6172014347116656,0.036925315144973686,0.03554529052686426,0.9977540678928685,0.20279126735600003,0.3604424524903147,0.38000535938701796,1.0058918142887583,0.9901965114858396,-0.0028353683403191396,-0.0023741408527487404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,mouth_too_high
0.9960593678707567,0.9965566332859057,1.0098296963683036,1.0072069677909885,0.9983530023292614,0.9985456668387728,0.9954031840112468,0.9923674783470989,0.0,0.4960085920670239,0.0,0.6290021979663197,0.03347605108337949,0.03529725419060566,1.0014648383911358,0.20166988783496806,0.3547180440633718,0.38341874292054223,0.9967991532135926,1.0025314316584293,-2.1277353236386294e-05,-0.002752774998155896,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,mouth_too_high
0.9994360484102224,1.0061271155624043,1.0040300430839462,0.998973383534401,1.0030004872485478,1.0077351739407527,1.007841938403132,0.99508800047671,0.0,0.5059396751469354,0.0,0.5955482249079256,0.03402761173860191,0.035840453418949175,0.9995904131735556,0.19739774551837763,0.35730315015310193,0.3771506517423492,0.9964819614853643,1.0091265315091043,0.0005950221423711099,0.0017735181088094772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,mouth_too_high
0.9893931666603232,0.9944879628926085,0.9927575252800784,0.9910008648881936,0.9952185641028076,1.0052998227175265,0.9998222553291826,1.0051622550492847,0.0008219651538017507,0.5031302353028606,0.0,0.6472920656409157,0.036457428468148693,0.03384670541553262,1.0022381614824647,0.20226475103429933,0.35780178951547964,0.37550892627091603,0.9952634866724069,1.0003460221676859,0.0006540197375786296,-0.0015850516609158289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,mouth_too_high
1.00620752048049,1.005107923328792,0.9959948342689738,1.006734344838152,0.9978760939817771,1.0041794912498176,1.0002719465042043,0.9983514024861722,0.0,0.4993137419591346,0.0,0.6372784526766828,0.0380335853142785,0.03340617802140662,1.001207882970077,0.1970984339119681,0.35748606107945285,0.3830979788154615,0.9998458469526263,1.006958592167724,-0.000964464957405842,0.001998672664948978,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,mouth_too_high
0.9998017646497936,0.9995380044828043,0.9966557715406168,1.002648326138327,1.0026009960223135,1.0023742187796223,1.0061478626156706,1.0057973792049453,0.0,0.5014922092737367,0.0,0.636841878448198,0.033800501101762276,0.038240140618272106,1.001454792601372,0.1991278834875823,0.3647744742874255,0.3713175383608184,0.9919435896205389,1.003183354620879,0.00012093689623473612,0.0005008926005215213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,mouth_too_high
